TYPEID,GROUPID,TYPENAME,VOLUME,MARKETGROUPID,ICONID
31680,777,Small Projectile Collision Accelerator I,5,1237,3201
31681,787,Small Projectile Collision Accelerator I Blueprint,0.01,1264,76
31682,777,Medium Projectile Collision Accelerator I,10,1238,3201
31683,787,Medium Projectile Collision Accelerator I Blueprint,0.01,1265,76
31684,777,Capital Projectile Collision Accelerator I,40,1731,3201
31685,787,Capital Projectile Collision Accelerator I Blueprint,0.01,1728,76
31686,777,Small Projectile Collision Accelerator II,5,1237,3201
31688,777,Medium Projectile Collision Accelerator II,10,1238,3201
31690,777,Capital Projectile Collision Accelerator II,40,1731,3201
31692,777,Small Projectile Locus Coordinator I,5,1237,3201
31693,787,Small Projectile Locus Coordinator I Blueprint,0.01,1264,76
31694,777,Medium Projectile Locus Coordinator I,10,1238,3201
31695,787,Medium Projectile Locus Coordinator I Blueprint,0.01,1265,76
31696,777,Capital Projectile Locus Coordinator I,40,1731,3201
31697,787,Capital Projectile Locus Coordinator I Blueprint,0.01,1728,76
31698,777,Small Projectile Locus Coordinator II,5,1237,3201
31700,777,Medium Projectile Locus Coordinator II,10,1238,3201
31702,777,Capital Projectile Locus Coordinator II,40,1731,3201
31704,777,Small Projectile Metastasis Adjuster I,5,1237,3201
31705,787,Small Projectile Metastasis Adjuster I Blueprint,0.01,1264,76
31706,777,Medium Projectile Metastasis Adjuster I,10,1238,3201
31707,787,Medium Projectile Metastasis Adjuster I Blueprint,0.01,1265,76
31708,777,Capital Projectile Metastasis Adjuster I,40,1731,3201
31709,787,Capital Projectile Metastasis Adjuster I Blueprint,0.01,1728,76
31710,777,Small Projectile Metastasis Adjuster II,5,1237,3201
31712,777,Medium Projectile Metastasis Adjuster II,10,1238,3201
31714,777,Capital Projectile Metastasis Adjuster II,40,1731,3201
31716,774,Small Anti-EM Screen Reinforcer I,5,1234,3193
31717,787,Small Anti-EM Screen Reinforcer I Blueprint,0.01,1267,76
31718,774,Medium Anti-EM Screen Reinforcer I,10,1235,3193
31719,787,Medium Anti-EM Screen Reinforcer I Blueprint,0.01,1268,76
31720,774,Capital Anti-EM Screen Reinforcer I,40,1732,3193
31721,787,Capital Anti-EM Screen Reinforcer I Blueprint,0.01,1729,76
31722,774,Small Anti-EM Screen Reinforcer II,5,1234,3193
31724,774,Medium Anti-EM Screen Reinforcer II,10,1235,3193
31726,774,Capital Anti-EM Screen Reinforcer II,40,1732,3193
31728,774,Small Anti-Explosive Screen Reinforcer I,5,1234,3193
31729,787,Small Anti-Explosive Screen Reinforcer I Blueprint,0.01,1267,76
31730,774,Medium Anti-Explosive Screen Reinforcer I,10,1235,3193
31731,787,Medium Anti-Explosive Screen Reinforcer I Blueprint,0.01,1268,76
31732,774,Capital Anti-Explosive Screen Reinforcer I,40,1732,3193
31733,787,Capital Anti-Explosive Screen Reinforcer I Blueprint,0.01,1729,76
31734,774,Small Anti-Explosive Screen Reinforcer II,5,1234,3193
31736,774,Medium Anti-Explosive Screen Reinforcer II,10,1235,3193
31738,774,Capital Anti-Explosive Screen Reinforcer II,40,1732,3193
31740,774,Small Anti-Kinetic Screen Reinforcer I,5,1234,3193
31741,787,Small Anti-Kinetic Screen Reinforcer I Blueprint,0.01,1267,76
31742,774,Medium Anti-Kinetic Screen Reinforcer I,10,1235,3193
31743,787,Medium Anti-Kinetic Screen Reinforcer I Blueprint,0.01,1268,76
31744,774,Capital Anti-Kinetic Screen Reinforcer I,40,1732,3193
31745,787,Capital Anti-Kinetic Screen Reinforcer I Blueprint,0.01,1729,76
31746,774,Small Anti-Kinetic Screen Reinforcer II,5,1234,3193
31748,774,Medium Anti-Kinetic Screen Reinforcer II,10,1235,3193
31750,774,Capital Anti-Kinetic Screen Reinforcer II,40,1732,3193
31752,774,Small Anti-Thermal Screen Reinforcer I,5,1234,3193
31753,787,Small Anti-Thermal Screen Reinforcer I Blueprint,0.01,1267,76
31754,774,Medium Anti-Thermal Screen Reinforcer I,10,1235,3193
31755,787,Medium Anti-Thermal Screen Reinforcer I Blueprint,0.01,1268,76
31756,774,Capital Anti-Thermal Screen Reinforcer I,40,1732,3193
31757,787,Capital Anti-Thermal Screen Reinforcer I Blueprint,0.01,1729,76
31758,774,Small Anti-Thermal Screen Reinforcer II,5,1234,3193
31760,774,Medium Anti-Thermal Screen Reinforcer II,10,1235,3193
31762,774,Capital Anti-Thermal Screen Reinforcer II,40,1732,3193
31764,774,Small Core Defense Capacitor Safeguard I,5,1234,3193
31765,787,Small Core Defense Capacitor Safeguard I Blueprint,0.01,1267,76
31766,774,Medium Core Defense Capacitor Safeguard I,10,1235,3193
31767,787,Medium Core Defense Capacitor Safeguard I Blueprint,0.01,1268,76
31768,774,Capital Core Defense Capacitor Safeguard I,40,1732,3193
31769,787,Capital Core Defense Capacitor Safeguard I Blueprint,0.01,1729,76
31770,774,Small Core Defense Capacitor Safeguard II,5,1234,3193
31772,774,Medium Core Defense Capacitor Safeguard II,10,1235,3193
31774,774,Capital Core Defense Capacitor Safeguard II,40,1732,3193
31776,774,Small Core Defense Charge Economizer I,5,1234,3193
31777,787,Small Core Defense Charge Economizer I Blueprint,0.01,1267,76
31778,774,Medium Core Defense Charge Economizer I,10,1235,3193
31779,787,Medium Core Defense Charge Economizer I Blueprint,0.01,1268,76
31780,774,Capital Core Defense Charge Economizer I,40,1732,3193
31781,787,Capital Core Defense Charge Economizer I Blueprint,0.01,1729,76
31782,774,Small Core Defense Charge Economizer II,5,1234,3193
31784,774,Medium Core Defense Charge Economizer II,10,1235,3193
31786,774,Capital Core Defense Charge Economizer II,40,1732,3193
31788,774,Small Core Defense Field Extender I,5,1234,3193
31789,787,Small Core Defense Field Extender I Blueprint,0.01,1267,76
31790,774,Medium Core Defense Field Extender I,10,1235,3193
31791,787,Medium Core Defense Field Extender I Blueprint,0.01,1268,76
31792,774,Capital Core Defense Field Extender I,40,1732,3193
31793,787,Capital Core Defense Field Extender I Blueprint,0.01,1729,76
31794,774,Small Core Defense Field Extender II,5,1234,3193
31796,774,Medium Core Defense Field Extender II,10,1235,3193
31798,774,Capital Core Defense Field Extender II,40,1732,3193
31800,774,Small Core Defense Field Purger I,5,1234,3193
31801,787,Small Core Defense Field Purger I Blueprint,0.01,1267,76
31802,774,Medium Core Defense Field Purger I,10,1235,3193
31803,787,Medium Core Defense Field Purger I Blueprint,0.01,1268,76
31804,774,Capital Core Defense Field Purger I,40,1732,3193
31805,787,Capital Core Defense Field Purger I Blueprint,0.01,1729,76
31810,774,Small Core Defense Field Purger II,5,1234,3193
31812,774,Medium Core Defense Field Purger II,10,1235,3193
31814,774,Capital Core Defense Field Purger II,40,1732,3193
31816,774,Small Core Defense Operational Solidifier I,5,1234,3193
31817,787,Small Core Defense Operational Solidifier I Blueprint,0.01,1267,76
31818,774,Medium Core Defense Operational Solidifier I,10,1235,3193
31819,787,Medium Core Defense Operational Solidifier I Blueprint,0.01,1268,76
31820,774,Capital Core Defense Operational Solidifier I,40,1732,3193
31821,787,Capital Core Defense Operational Solidifier I Blueprint,0.01,1729,76
31822,774,Small Core Defense Operational Solidifier II,5,1234,3193
31824,774,Medium Core Defense Operational Solidifier II,10,1235,3193
31826,774,Capital Core Defense Operational Solidifier II,40,1732,3193
31864,100,Imperial Navy Acolyte,5,837,1084
31866,100,Imperial Navy Infiltrator,10,838,
31868,100,Imperial Navy Curator,25,911,
31870,100,Imperial Navy Praetor,25,839,
31872,100,Caldari Navy Hornet,5,837,
31874,100,Caldari Navy Vespa,10,838,
31876,100,Caldari Navy Wasp,25,839,
31878,100,Caldari Navy Warden,25,911,
31880,100,Federation Navy Hobgoblin,5,837,
31882,100,Federation Navy Hammerhead,10,838,
31884,100,Federation Navy Ogre,25,839,
31886,100,Federation Navy Garde,25,911,
31888,100,Republic Fleet Warrior,5,837,
31890,100,Republic Fleet Valkyrie,10,838,
31892,100,Republic Fleet Berserker,25,839,
31894,100,Republic Fleet Bouncer,25,911,
31896,329,Imperial Navy 100mm Steel Plates,5,1672,79
31898,329,Federation Navy 100mm Steel Plates,5,1672,79
31900,329,Imperial Navy 1600mm Steel Plates,20,1676,79
31902,329,Federation Navy 1600mm Steel Plates,20,1676,79
31904,329,Imperial Navy 200mm Steel Plates,10,1673,79
31906,329,Federation Navy 200mm Steel Plates,10,1673,79
31908,329,Imperial Navy 400mm Steel Plates,25,1674,79
31910,329,Federation Navy 400mm Steel Plates,25,1674,79
31916,329,Imperial Navy 800mm Steel Plates,50,1675,79
31918,329,Federation Navy 800mm Steel Plates,50,1675,79
31922,38,Caldari Navy Small Shield Extender,5,605,1044
31924,38,Republic Fleet Small Shield Extender,5,605,1044
31926,38,Caldari Navy Medium Shield Extender,10,606,1044
31928,38,Republic Fleet Medium Shield Extender,10,606,1044
31930,38,Caldari Navy Large Shield Extender,20,608,1044
31932,38,Republic Fleet Large Shield Extender,20,608,1044
31936,339,Navy Micro Auxiliary Power Core,20,660,2105
31942,646,Federation Navy Omnidirectional Tracking Link,5,938,1640
31944,379,Republic Fleet Target Painter,5,757,2983
31946,67,Imperial Navy Large Remote Capacitor Transmitter,50,697,1035
31948,67,Imperial Navy Medium Remote Capacitor Transmitter,25,696,1035
31950,67,Imperial Navy Small Remote Capacitor Transmitter,25,695,1035
31952,766,Caldari Navy Power Diagnostic System,5,658,70
31954,300,High-grade Grail Alpha,1,618,2053
31955,300,High-grade Grail Beta,1,619,2061
31956,300,High-grade Grail Delta,1,621,2062
31957,300,High-grade Grail Epsilon,1,622,2060
31958,300,High-grade Grail Gamma,1,620,2054
31959,300,High-grade Grail Omega,1,1506,2224
31962,300,High-grade Talon Alpha,1,618,2053
31963,300,High-grade Talon Beta,1,619,2061
31964,300,High-grade Talon Delta,1,621,2062
31965,300,High-grade Talon Epsilon,1,622,2060
31966,300,High-grade Talon Gamma,1,620,2054
31967,300,High-grade Talon Omega,1,1506,2224
31968,300,High-grade Spur Alpha,1,618,2053
31969,300,High-grade Spur Beta,1,619,2061
31970,300,High-grade Spur Delta,1,621,2062
31971,300,High-grade Spur Epsilon,1,622,2060
31972,300,High-grade Spur Gamma,1,620,2054
31973,300,High-grade Spur Omega,1,1506,2224
31974,300,High-grade Jackal Alpha,1,618,2053
31975,300,High-grade Jackal Beta,1,619,2061
31976,300,High-grade Jackal Delta,1,621,2062
31977,300,High-grade Jackal Epsilon,1,622,2060
31978,300,High-grade Jackal Gamma,1,620,2054
31979,300,High-grade Jackal Omega,1,1506,2224
31982,87,Navy Cap Booster 100,3,139,1033
31990,87,Navy Cap Booster 150,4.5,139,1033
31998,87,Navy Cap Booster 200,6,139,1033
32006,87,Navy Cap Booster 400,12,139,1033
32014,87,Navy Cap Booster 800,24,139,1033
32025,778,Small Drone Control Range Augmentor I,5,1213,3200
32026,787,Small Drone Control Range Augmentor I Blueprint,0.01,1243,76
32027,778,Medium Drone Control Range Augmentor I,10,1214,3200
32028,787,Medium Drone Control Range Augmentor I Blueprint,0.01,1244,76
32029,778,Small Drone Control Range Augmentor II,5,1213,3200
32031,778,Medium Drone Control Range Augmentor II,10,1214,3200
32033,778,Small Drone Durability Enhancer I,5,1213,3200
32034,787,Small Drone Durability Enhancer I Blueprint,0.01,1243,76
32035,778,Medium Drone Durability Enhancer I,10,1214,3200
32036,787,Medium Drone Durability Enhancer I Blueprint,0.01,1244,76
32037,778,Small Drone Durability Enhancer II,5,1213,3200
32039,778,Medium Drone Durability Enhancer II,10,1214,3200
32041,778,Small Drone Mining Augmentor I,5,1213,3200
32042,787,Small Drone Mining Augmentor I Blueprint,0.01,1243,76
32043,778,Medium Drone Mining Augmentor I,10,1214,3200
32044,787,Medium Drone Mining Augmentor I Blueprint,0.01,1244,76
32045,778,Small Drone Mining Augmentor II,5,1213,3200
32047,778,Medium Drone Mining Augmentor II,10,1214,3200
32049,778,Small Drone Repair Augmentor I,5,1213,3200
32050,787,Small Drone Repair Augmentor I Blueprint,0.01,1243,76
32051,778,Medium Drone Repair Augmentor I,10,1214,3200
32052,787,Medium Drone Repair Augmentor I Blueprint,0.01,1244,76
32053,778,Small Drone Repair Augmentor II,5,1213,3200
32055,778,Medium Drone Repair Augmentor II,10,1214,3200
32057,778,Small Drone Speed Augmentor I,5,1213,3200
32058,787,Small Drone Speed Augmentor I Blueprint,0.01,1243,76
32059,778,Medium Drone Speed Augmentor I,10,1214,3200
32060,787,Medium Drone Speed Augmentor I Blueprint,0.01,1244,76
32061,778,Small Drone Speed Augmentor II,5,1213,3200
32063,778,Medium Drone Speed Augmentor II,10,1214,3200
32069,778,Small Drone Scope Chip I,5,1213,3200
32070,787,Small Drone Scope Chip I Blueprint,0.01,1243,76
32071,778,Medium Drone Scope Chip I,10,1214,3200
32072,787,Medium Drone Scope Chip I Blueprint,0.01,1244,76
32073,778,Small Drone Scope Chip II,5,1213,3200
32075,778,Medium Drone Scope Chip II,10,1214,3200
32081,778,Small Sentry Damage Augmentor I,5,1213,3200
32082,787,Small Sentry Damage Augmentor I Blueprint,0.01,1243,76
32083,778,Medium Sentry Damage Augmentor I,10,1214,3200
32084,787,Medium Sentry Damage Augmentor I Blueprint,0.01,1244,76
32085,778,Small Sentry Damage Augmentor II,5,1213,3200
32087,778,Medium Sentry Damage Augmentor II,10,1214,3200
32089,778,Small Stasis Drone Augmentor I,5,1213,3200
32090,787,Small Stasis Drone Augmentor I Blueprint,0.01,1243,76
32091,778,Medium Stasis Drone Augmentor I,10,1214,3200
32092,787,Medium Stasis Drone Augmentor I Blueprint,0.01,1244,76
32093,778,Small Stasis Drone Augmentor II,5,1213,3200
32095,778,Medium Stasis Drone Augmentor II,10,1214,3200
32099,314,Olfei Medallion,0.1,754,2532
32101,300,Low-grade Grail Alpha,1,618,2053
32102,300,Low-grade Grail Beta,1,619,2061
32103,300,Low-grade Grail Delta,1,621,2062
32104,300,Low-grade Grail Epsilon,1,622,2060
32105,300,Low-grade Grail Gamma,1,620,2054
32107,300,Low-grade Spur Alpha,1,618,2053
32108,300,Low-grade Spur Beta,1,619,2061
32109,300,Low-grade Spur Delta,1,621,2062
32110,300,Low-grade Spur Epsilon,1,622,2060
32111,300,Low-grade Spur Gamma,1,620,2054
32112,300,Low-grade Talon Alpha,1,618,2053
32113,300,Low-grade Talon Beta,1,619,2061
32114,300,Low-grade Talon Delta,1,621,2062
32115,300,Low-grade Talon Epsilon,1,622,2060
32116,300,Low-grade Talon Gamma,1,620,2054
32117,300,Low-grade Jackal Alpha,1,618,2053
32118,300,Low-grade Jackal Beta,1,619,2061
32119,300,Low-grade Jackal Delta,1,621,2062
32120,300,Low-grade Jackal Epsilon,1,622,2060
32121,300,Low-grade Jackal Gamma,1,620,2054
32122,300,Low-grade Grail Omega,1,1506,2224
32123,300,Low-grade Jackal Omega,1,1506,2224
32124,300,Low-grade Spur Omega,1,1506,2224
32125,300,Low-grade Talon Omega,1,1506,2224
32207,324,Freki,27289,1623,
32209,358,Mimir,96000,1621,
32226,1003,Territorial Claim Unit,5000,1273,
32245,413,Hyasyoda Research Laboratory,3000,933,
32246,479,RSS Core Scanner Probe,0.1,1199,1723
32248,303,Nugoehuvi Synth Blue Pill Booster,1,977,3215
32250,1005,Sovereignty Blockade Unit,2500,1274,
32254,738,Imperial Navy Modified 'Noble' Implant,1,1518,2224
32255,749,Sansha Modified 'Gnome' Implant,1,1481,2224
32260,330,Syndicate Cloaking Device,100,675,2106
32262,647,Black Eagle Drone Link Augmentor,25,938,2989
32305,27,Armageddon Navy Issue,486000,1379,
32307,27,Dominix Navy Issue,454500,1379,
32309,27,Scorpion Navy Issue,468000,1379,
32311,27,Typhoon Fleet Issue,414000,1379,
32325,1023,Cyclops,10000,1310,
32326,1145,Cyclops Blueprint,0.01,1313,
32339,273,Fighter Bombers,0.01,366,33
32340,1023,Malleus,10000,1310,
32341,1145,Malleus Blueprint,0.01,1313,
32342,1023,Tyrfing,10000,1310,
32343,1145,Tyrfing Blueprint,0.01,1313,
32344,1023,Mantis,10000,1310,
32345,1145,Mantis Blueprint,0.01,1313,
32414,379,Domination Target Painter,5,757,2983
32422,1016,Advanced Logistics Network,200000,1282,3952
32435,256,Citadel Cruise Missiles,0.01,373,33
32436,1019,Scourge Citadel Cruise Missile,0.3,1287,183
32437,166,Scourge Citadel Cruise Missile Blueprint,0.01,1286,1346
32438,1019,Nova Citadel Cruise Missile,0.3,1287,185
32439,166,Nova Citadel Cruise Missile Blueprint,0.01,1286,1348
32440,1019,Inferno Citadel Cruise Missile,0.3,1287,184
32441,166,Inferno Citadel Cruise Missile Blueprint,0.01,1286,1347
32442,1019,Mjolnir Citadel Cruise Missile,0.3,1287,182
32443,166,Mjolnir Citadel Cruise Missile Blueprint,0.01,1286,1349
32444,524,Citadel Cruise Launcher I,4000,777,3955
32445,136,Citadel Cruise Launcher I Blueprint,0.01,340,170
32458,1012,Infrastructure Hub,60000,1275,
32459,52,Civilian Warp Disruptor,5,1935,111
32772,1156,Medium Ancillary Shield Booster,10,610,10935
32773,1157,Medium Ancillary Shield Booster Blueprint,0.01,1552,84
32774,1156,Small Ancillary Shield Booster,5,609,10935
32775,1157,Small Ancillary Shield Booster Blueprint,0.01,1552,84
32780,1156,X-Large Ancillary Shield Booster,50,612,10935
32781,1157,X-Large Ancillary Shield Booster Blueprint,0.01,1552,84
32782,88,Light Defender Missile I,0.015,116,192
32783,170,Light Defender Missile I Blueprint,0.01,316,192
32787,1159,Salvage Drone I,5,1646,
32788,324,Cambion,16500,1623,
32790,832,Etana,107000,1624,
32792,943,100 Aurum Token,0.01,1427,10831
32793,943,500 Aurum Token,0.01,1427,10831
32797,1210,Armor Resistance Phasing,0.01,1745,33
32799,86,Orbital Laser S,1,1599,10940
32800,168,Tactical Laser S Blueprint,0.01,1602,10940
32801,83,Orbital EMP S,0.0025,1598,10942
32802,165,Tactical EMP S Blueprint,0.01,1603,10942
32803,85,Orbital Hybrid S,0.0025,1600,10941
32804,167,Tactical Hybrid S Blueprint,0.01,1601,10941
32809,98,Ammatar Navy Thermal Plating,5,1665,20958
32811,28,Miasmos Amastris Edition,265000,1614,
32817,1232,Medium Mercoxit Mining Crystal Optimization I,10,1783,3199
32818,787,Medium Mercoxit Mining Crystal Optimization I Blueprint,0.01,1799,76
32819,1232,Medium Ice Harvester Accelerator I,10,1783,3199
32820,787,Medium Ice Harvester Accelerator I Blueprint,0.01,1799,76
32821,428,Unrefined Vanadium Hafnite,1,500,2664
32822,428,Unrefined Platinum Technite,1,500,2664
32823,428,Unrefined Solerium,1,500,2664
32824,428,Unrefined Caesarium Cadmide,1,500,2664
32825,428,Unrefined Hexite,1,500,2664
32826,428,Unrefined Rolled Tungsten Alloy,1,500,2664
32827,428,Unrefined Titanium Chromide,1,500,2664
32828,428,Unrefined Fernite Alloy,1,500,2664
32829,428,Unrefined Crystallite Alloy,1,500,2664
32830,436,Unrefined Vanadium Hafnite Reaction,1,1850,2665
32831,436,Unrefined Platinum Technite Reaction,1,1850,2665
32832,436,Unrefined Solerium Reaction,1,1850,2665
